participant_ID,treatment,part,trial_no,setup_cost_red,setup_cost_blue,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
0.0,0.0,2.0,0.0,5.0,5.0,0.3,25,1,1.0,14,10,0,-1,0.11941031941031939,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,0.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,4,0,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,1.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,0.0,4,2,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,0.0,5,2,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,1.0,6,2,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,0,0.0,6,3,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,11,0,1.0,7,3,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,12,0,0.0,7,4,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,13,0,1.0,8,4,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,14,0,1.0,8,5,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,15,0,0.0,8,6,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,16,0,0.0,9,6,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,17,0,1.0,10,6,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,18,0,1.0,10,7,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,19,0,0.0,10,8,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,20,0,1.0,11,8,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,21,1,0.0,11,9,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,1,1.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,0.0,3,1,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,0.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,1.0,5,1,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,0.0,5,2,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,1.0,6,2,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,0,1.0,6,3,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,11,1,0.0,6,4,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,0.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,4,0,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,1,0.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,0.0,3,1,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,0.0,4,1,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,1.0,5,1,0,-1,0.11941031941031939,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,1.0,5,2,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,0.0,5,3,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,0,1.0,6,3,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,11,0,0.0,6,4,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,12,0,1.0,7,4,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,13,0,0.0,7,5,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,14,0,1.0,8,5,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,15,0,0.0,8,6,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,16,0,0.0,9,6,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,17,0,1.0,10,6,0,-1,0.11941031941031939,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,18,0,1.0,10,7,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,19,0,1.0,10,8,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,20,0,0.0,10,9,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,21,0,0.0,11,9,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,22,1,1.0,12,9,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,0.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,4,0,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,1,0.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,1,1.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,3,1,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,0.0,3,2,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,0.0,4,2,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,1.0,5,2,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,0.0,5,3,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,0,0.0,6,3,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,11,0,1.0,7,3,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,12,0,1.0,7,4,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,13,0,0.0,7,5,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,14,0,0.0,8,5,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,15,0,1.0,9,5,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,16,1,0.0,9,6,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,1,1.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,0.0,3,1,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,1.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,0.0,4,2,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,1.0,5,2,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,0.0,5,3,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,0,1.0,6,3,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,11,0,0.0,6,4,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,12,0,1.0,7,4,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,13,0,0.0,7,5,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,14,0,0.0,8,5,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,15,0,1.0,9,5,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,16,0,0.0,9,6,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,17,0,1.0,10,6,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,18,0,1.0,10,7,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,19,0,0.0,10,8,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,20,0,1.0,11,8,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,21,0,0.0,11,9,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,22,0,0.0,12,9,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,23,0,1.0,13,9,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,24,0,0.0,13,10,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,25,0,1.0,14,10,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,26,0,1.0,14,11,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,27,0,0.0,14,12,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,28,0,1.0,15,12,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,29,1,0.0,15,13,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,1,1.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,3,1,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,0.0,3,2,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,0.0,4,2,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,1.0,5,2,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,0.0,5,3,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,0,1.0,6,3,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,11,0,1.0,6,4,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,12,0,0.0,6,5,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,13,0,0.0,7,5,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,14,0,1.0,8,5,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,15,0,0.0,8,6,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,16,1,1.0,9,6,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,0.0,3,1,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,1.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,0.0,4,2,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,0.0,5,2,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,1.0,6,2,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,0,1.0,6,3,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,11,0,0.0,6,4,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,12,0,0.0,7,4,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,13,0,1.0,8,4,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,14,0,0.0,8,5,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,15,0,1.0,9,5,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,16,0,1.0,9,6,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,17,0,0.0,9,7,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,18,0,0.0,10,7,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,19,0,1.0,11,7,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,20,0,0.0,11,8,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,21,0,1.0,12,8,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,22,1,0.0,12,9,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,1,1.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,0.0,3,0,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,4,0,0,-1,0.11941031941031939,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,0.0,4,1,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,0,1.0,5,1,0,-1,0.11941031941031939,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,8,0,1.0,5,2,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,9,0,0.0,5,3,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,10,1,1.0,6,3,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,1,1.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,3,1,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,0.0,3,2,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,1,1.0,4,2,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,0.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,4,0,0,-1,0.11941031941031939,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,1,0.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,1,1.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,1,1.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,0.0,3,1,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,1,1.0,4,1,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,1.0,3,0,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,0.0,3,1,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,1.0,4,1,0,-1,0.15311909262759923,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,7,1,0.0,4,2,0,-1,0.19424460431654675,0.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,1,1.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,0.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,1,1.0,3,0,0,-1,0.15311909262759923,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,1,1.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,1,0,0.0,0,0,0,-1,0.3,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,2,0,0.0,1,0,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,3,0,1.0,2,0,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,4,0,0.0,2,1,0,-1,0.24324324324324323,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,5,0,1.0,3,1,0,-1,0.19424460431654675,1.0,0.0,0
0.0,0.0,2.0,0.0,5.0,5.0,0.3,6,0,0.0,3,2,0,-1,0.24324324324324323,1.0,0.0,0
