participant_ID,treatment,part,trial_no,rounds,red_prior_prob,current_rounds,action_type,suspect,count_red_samples,count_blue_samples,evidence_found,evidence_suspect,posterior,true_guilty_suspect,suspect_accused,time
1.0,1.0,1.0,25.0,7.0,0.1,5,0,0.0,4,0,0,-1.0,0.033962264150943396,1.0,1.0,4199.954600000171
1.0,1.0,1.0,25.0,7.0,0.1,6,0,0.0,5,0,0,-1.0,0.025689819219790674,1.0,1.0,4816.597000000266
1.0,1.0,1.0,25.0,7.0,0.1,7,0,0.0,6,0,0,-1.0,0.01939190806799138,1.0,1.0,5456.558900000329
1.0,1.0,1.0,25.0,7.0,0.1,8,1,1.0,7,0,0,-1.0,0.014614783183977867,1.0,1.0,7251.599700000234
2.0,1.0,1.0,1.0,1.0,0.1,1,0,1.0,0,0,0,-1.0,0.1,1.0,1.0,14864.599300000078
2.0,1.0,1.0,1.0,1.0,0.1,2,1,1.0,0,1,0,-1.0,0.12903225806451613,1.0,1.0,27760.819499999765
2.0,1.0,1.0,2.0,3.0,0.3,1,0,0.0,0,0,0,-1.0,0.3,1.0,1.0,24948.616200000084
2.0,1.0,1.0,2.0,3.0,0.3,2,0,0.0,1,0,0,-1.0,0.24324324324324323,1.0,1.0,28168.634000000082
2.0,1.0,1.0,2.0,3.0,0.3,3,0,0.0,2,0,0,-1.0,0.19424460431654675,1.0,1.0,29669.918700000137
2.0,1.0,1.0,2.0,3.0,0.3,4,1,1.0,3,0,0,-1.0,0.15311909262759923,1.0,1.0,31905.437600000107
2.0,1.0,1.0,3.0,1.0,0.9,1,0,0.0,0,0,0,-1.0,0.9,0.0,0.0,4362.41179999992
2.0,1.0,1.0,3.0,1.0,0.9,2,1,0.0,1,0,0,-1.0,0.8709677419354839,0.0,0.0,6080.714299999866
2.0,1.0,1.0,4.0,5.0,0.5,1,0,1.0,0,0,0,-1.0,0.5,1.0,0.0,2757.9737999998547
2.0,1.0,1.0,4.0,5.0,0.5,2,0,1.0,0,1,0,-1.0,0.5714285714285714,1.0,0.0,4793.146099999965
2.0,1.0,1.0,4.0,5.0,0.5,3,0,1.0,0,2,0,-1.0,0.64,1.0,0.0,5910.868199999967
2.0,1.0,1.0,4.0,5.0,0.5,4,0,0.0,0,3,0,-1.0,0.7032967032967032,1.0,0.0,7912.968899999732
2.0,1.0,1.0,4.0,5.0,0.5,5,0,1.0,1,3,0,-1.0,0.6399999999999999,1.0,0.0,14953.0028999994
2.0,1.0,1.0,4.0,5.0,0.5,6,1,0.0,1,4,0,-1.0,0.7032967032967032,1.0,0.0,19624.34969999925
2.0,1.0,1.0,5.0,1.0,0.7,1,0,0.0,0,0,0,-1.0,0.7,0.0,0.0,3941.913900000648
2.0,1.0,1.0,5.0,1.0,0.7,2,1,0.0,1,0,0,-1.0,0.6363636363636362,0.0,0.0,5126.180400000699
2.0,1.0,1.0,6.0,3.0,0.5,1,0,0.0,0,0,0,-1.0,0.5,1.0,1.0,3193.195399999829
2.0,1.0,1.0,6.0,3.0,0.5,2,0,0.0,1,0,0,-1.0,0.42857142857142855,1.0,1.0,3993.9644999999437
